#time 	 prey_t	predator1_t	predator2_t
45.640000 0.313459 0.032685 0.120765
45.645000 0.313672 0.032673 0.120781
45.650000 0.313884 0.032662 0.120796
45.655000 0.314097 0.032651 0.120812
45.660000 0.314310 0.032640 0.120827
45.665000 0.314524 0.032629 0.120843
45.670000 0.314737 0.032618 0.120858
45.675000 0.314950 0.032606 0.120874
45.680000 0.315164 0.032595 0.120890
45.685000 0.315377 0.032584 0.120906
45.690000 0.315591 0.032573 0.120921
45.695000 0.315805 0.032562 0.120937
45.700000 0.316018 0.032551 0.120953
45.705000 0.316232 0.032539 0.120969
45.710000 0.316446 0.032528 0.120985
45.715000 0.316661 0.032517 0.121001
45.720000 0.316875 0.032506 0.121017
45.725000 0.317089 0.032495 0.121034
45.730000 0.317304 0.032484 0.121050
45.735000 0.317518 0.032473 0.121066
45.740000 0.317733 0.032462 0.121083
45.745000 0.317948 0.032451 0.121099
45.750000 0.318163 0.032440 0.121116
45.755000 0.318377 0.032429 0.121132
45.760000 0.318593 0.032418 0.121149
45.765000 0.318808 0.032406 0.121165
45.770000 0.319023 0.032395 0.121182
45.775000 0.319238 0.032384 0.121199
45.780000 0.319454 0.032373 0.121216
45.785000 0.319669 0.032362 0.121232
45.790000 0.319885 0.032351 0.121249
45.795000 0.320101 0.032340 0.121266
45.800000 0.320317 0.032329 0.121283
45.805000 0.320533 0.032318 0.121300
45.810000 0.320749 0.032307 0.121318
45.815000 0.320965 0.032296 0.121335
45.820000 0.321181 0.032286 0.121352
45.825000 0.321398 0.032275 0.121369
45.830000 0.321614 0.032264 0.121387
45.835000 0.321831 0.032253 0.121404
45.840000 0.322048 0.032242 0.121422
45.845000 0.322264 0.032231 0.121439
45.850000 0.322481 0.032220 0.121457
45.855000 0.322698 0.032209 0.121474
45.860000 0.322915 0.032198 0.121492
45.865000 0.323132 0.032187 0.121510
45.870000 0.323350 0.032176 0.121528
45.875000 0.323567 0.032165 0.121545
45.880000 0.323785 0.032155 0.121563
45.885000 0.324002 0.032144 0.121581
45.890000 0.324220 0.032133 0.121599
45.895000 0.324438 0.032122 0.121617
45.900000 0.324656 0.032111 0.121636
45.905000 0.324874 0.032100 0.121654
45.910000 0.325092 0.032089 0.121672
45.915000 0.325310 0.032079 0.121690
45.920000 0.325528 0.032068 0.121709
45.925000 0.325747 0.032057 0.121727
45.930000 0.325965 0.032046 0.121746
45.935000 0.326184 0.032035 0.121764
45.940000 0.326403 0.032025 0.121783
45.945000 0.326621 0.032014 0.121801
45.950000 0.326840 0.032003 0.121820
45.955000 0.327059 0.031992 0.121839
45.960000 0.327278 0.031982 0.121858
45.965000 0.327498 0.031971 0.121876
45.970000 0.327717 0.031960 0.121895
45.975000 0.327936 0.031949 0.121914
45.980000 0.328156 0.031939 0.121933
45.985000 0.328375 0.031928 0.121952
45.990000 0.328595 0.031917 0.121972
45.995000 0.328815 0.031906 0.121991
46.000000 0.329035 0.031896 0.122010
46.005000 0.329255 0.031885 0.122029
46.010000 0.329475 0.031874 0.122049
46.015000 0.329695 0.031864 0.122068
46.020000 0.329915 0.031853 0.122088
46.025000 0.330136 0.031842 0.122107
46.030000 0.330356 0.031832 0.122127
46.035000 0.330577 0.031821 0.122146
46.040000 0.330798 0.031810 0.122166
46.045000 0.331018 0.031800 0.122186
46.050000 0.331239 0.031789 0.122206
46.055000 0.331460 0.031778 0.122226
46.060000 0.331681 0.031768 0.122246
46.065000 0.331903 0.031757 0.122266
46.070000 0.332124 0.031747 0.122286
46.075000 0.332345 0.031736 0.122306
46.080000 0.332567 0.031725 0.122326
46.085000 0.332788 0.031715 0.122346
46.090000 0.333010 0.031704 0.122366
46.095000 0.333232 0.031694 0.122387
46.100000 0.333454 0.031683 0.122407
46.105000 0.333676 0.031673 0.122428
46.110000 0.333898 0.031662 0.122448
46.115000 0.334120 0.031651 0.122469
46.120000 0.334342 0.031641 0.122489
46.125000 0.334565 0.031630 0.122510
46.130000 0.334787 0.031620 0.122531
46.135000 0.335010 0.031609 0.122552
46.140000 0.335233 0.031599 0.122572
46.145000 0.335455 0.031588 0.122593
46.150000 0.335678 0.031578 0.122614
46.155000 0.335901 0.031567 0.122635
46.160000 0.336124 0.031557 0.122656
46.165000 0.336348 0.031546 0.122678
46.170000 0.336571 0.031536 0.122699
46.175000 0.336794 0.031525 0.122720
46.180000 0.337018 0.031515 0.122741
46.185000 0.337241 0.031505 0.122763
46.190000 0.337465 0.031494 0.122784
46.195000 0.337689 0.031484 0.122806
46.200000 0.337913 0.031473 0.122827
46.205000 0.338137 0.031463 0.122849
46.210000 0.338361 0.031452 0.122871
46.215000 0.338585 0.031442 0.122892
46.220000 0.338809 0.031432 0.122914
46.225000 0.339033 0.031421 0.122936
46.230000 0.339258 0.031411 0.122958
46.235000 0.339482 0.031401 0.122980
46.240000 0.339707 0.031390 0.123002
46.245000 0.339932 0.031380 0.123024
46.250000 0.340157 0.031369 0.123046
46.255000 0.340382 0.031359 0.123068
46.260000 0.340607 0.031349 0.123091
46.265000 0.340832 0.031338 0.123113
46.270000 0.341057 0.031328 0.123135
46.275000 0.341282 0.031318 0.123158
46.280000 0.341508 0.031307 0.123180
46.285000 0.341733 0.031297 0.123203
46.290000 0.341959 0.031287 0.123226
46.295000 0.342185 0.031277 0.123248
46.300000 0.342411 0.031266 0.123271
46.305000 0.342637 0.031256 0.123294
46.310000 0.342863 0.031246 0.123317
46.315000 0.343089 0.031236 0.123340
46.320000 0.343315 0.031225 0.123363
46.325000 0.343541 0.031215 0.123386
46.330000 0.343768 0.031205 0.123409
46.335000 0.343994 0.031195 0.123432
46.340000 0.344221 0.031184 0.123455
46.345000 0.344448 0.031174 0.123479
46.350000 0.344674 0.031164 0.123502
46.355000 0.344901 0.031154 0.123525
46.360000 0.345128 0.031143 0.123549
46.365000 0.345355 0.031133 0.123572
46.370000 0.345583 0.031123 0.123596
46.375000 0.345810 0.031113 0.123620
46.380000 0.346037 0.031103 0.123643
46.385000 0.346265 0.031093 0.123667
46.390000 0.346492 0.031082 0.123691
46.395000 0.346720 0.031072 0.123715
46.400000 0.346948 0.031062 0.123739
46.405000 0.347176 0.031052 0.123763
46.410000 0.347404 0.031042 0.123787
46.415000 0.347632 0.031032 0.123811
46.420000 0.347860 0.031022 0.123835
46.425000 0.348088 0.031011 0.123860
46.430000 0.348316 0.031001 0.123884
46.435000 0.348545 0.030991 0.123908
46.440000 0.348773 0.030981 0.123933
46.445000 0.349002 0.030971 0.123957
46.450000 0.349231 0.030961 0.123982
46.455000 0.349460 0.030951 0.124006
46.460000 0.349689 0.030941 0.124031
46.465000 0.349918 0.030931 0.124056
46.470000 0.350147 0.030921 0.124081
46.475000 0.350376 0.030911 0.124106
46.480000 0.350605 0.030901 0.124131
46.485000 0.350835 0.030891 0.124156
46.490000 0.351064 0.030881 0.124181
46.495000 0.351294 0.030871 0.124206
46.500000 0.351523 0.030861 0.124231
46.505000 0.351753 0.030851 0.124256
46.510000 0.351983 0.030841 0.124282
46.515000 0.352213 0.030831 0.124307
46.520000 0.352443 0.030821 0.124332
46.525000 0.352673 0.030811 0.124358
46.530000 0.352904 0.030801 0.124383
46.535000 0.353134 0.030791 0.124409
46.540000 0.353364 0.030781 0.124435
46.545000 0.353595 0.030771 0.124461
46.550000 0.353826 0.030761 0.124486
46.555000 0.354056 0.030751 0.124512
46.560000 0.354287 0.030741 0.124538
46.565000 0.354518 0.030731 0.124564
46.570000 0.354749 0.030721 0.124590
46.575000 0.354980 0.030711 0.124616
46.580000 0.355211 0.030701 0.124643
46.585000 0.355443 0.030691 0.124669
46.590000 0.355674 0.030682 0.124695
46.595000 0.355906 0.030672 0.124722
46.600000 0.356137 0.030662 0.124748
46.605000 0.356369 0.030652 0.124774
46.610000 0.356601 0.030642 0.124801
46.615000 0.356833 0.030632 0.124828
46.620000 0.357065 0.030622 0.124854
46.625000 0.357297 0.030613 0.124881
46.630000 0.357529 0.030603 0.124908
46.635000 0.357761 0.030593 0.124935
46.640000 0.357993 0.030583 0.124962
46.645000 0.358226 0.030573 0.124989
46.650000 0.358458 0.030563 0.125016
46.655000 0.358691 0.030554 0.125043
46.660000 0.358924 0.030544 0.125070
46.665000 0.359157 0.030534 0.125098
46.670000 0.359389 0.030524 0.125125
46.675000 0.359622 0.030515 0.125152
46.680000 0.359856 0.030505 0.125180
46.685000 0.360089 0.030495 0.125207
46.690000 0.360322 0.030485 0.125235
46.695000 0.360555 0.030475 0.125263
46.700000 0.360789 0.030466 0.125290
46.705000 0.361022 0.030456 0.125318
46.710000 0.361256 0.030446 0.125346
46.715000 0.361490 0.030437 0.125374
46.720000 0.361724 0.030427 0.125402
46.725000 0.361958 0.030417 0.125430
46.730000 0.362192 0.030407 0.125458
46.735000 0.362426 0.030398 0.125486
46.740000 0.362660 0.030388 0.125515
46.745000 0.362894 0.030378 0.125543
46.750000 0.363129 0.030369 0.125571
46.755000 0.363363 0.030359 0.125600
46.760000 0.363598 0.030349 0.125628
46.765000 0.363833 0.030340 0.125657
46.770000 0.364067 0.030330 0.125685
46.775000 0.364302 0.030320 0.125714
46.780000 0.364537 0.030311 0.125743
46.785000 0.364772 0.030301 0.125772
46.790000 0.365007 0.030292 0.125801
46.795000 0.365243 0.030282 0.125830
46.800000 0.365478 0.030272 0.125859
46.805000 0.365713 0.030263 0.125888
46.810000 0.365949 0.030253 0.125917
46.815000 0.366184 0.030244 0.125946
46.820000 0.366420 0.030234 0.125975
46.825000 0.366656 0.030224 0.126005
46.830000 0.366892 0.030215 0.126034
46.835000 0.367128 0.030205 0.126064
46.840000 0.367364 0.030196 0.126093
46.845000 0.367600 0.030186 0.126123
46.850000 0.367836 0.030177 0.126153
46.855000 0.368073 0.030167 0.126182
46.860000 0.368309 0.030158 0.126212
46.865000 0.368546 0.030148 0.126242
46.870000 0.368782 0.030139 0.126272
46.875000 0.369019 0.030129 0.126302
46.880000 0.369256 0.030120 0.126332
46.885000 0.369493 0.030110 0.126362
46.890000 0.369729 0.030101 0.126393
46.895000 0.369967 0.030091 0.126423
46.900000 0.370204 0.030082 0.126453
46.905000 0.370441 0.030072 0.126484
46.910000 0.370678 0.030063 0.126514
46.915000 0.370916 0.030053 0.126545
46.920000 0.371153 0.030044 0.126575
46.925000 0.371391 0.030034 0.126606
46.930000 0.371629 0.030025 0.126637
46.935000 0.371866 0.030015 0.126668
46.940000 0.372104 0.030006 0.126699
46.945000 0.372342 0.029997 0.126730
46.950000 0.372580 0.029987 0.126761
46.955000 0.372818 0.029978 0.126792
46.960000 0.373057 0.029968 0.126823
46.965000 0.373295 0.029959 0.126854
46.970000 0.373533 0.029950 0.126885
46.975000 0.373772 0.029940 0.126917
46.980000 0.374011 0.029931 0.126948
46.985000 0.374249 0.029921 0.126980
46.990000 0.374488 0.029912 0.127011
46.995000 0.374727 0.029903 0.127043
47.000000 0.374966 0.029893 0.127075
47.005000 0.375205 0.029884 0.127107
47.010000 0.375444 0.029875 0.127138
47.015000 0.375683 0.029865 0.127170
47.020000 0.375923 0.029856 0.127202
47.025000 0.376162 0.029847 0.127234
47.030000 0.376402 0.029837 0.127267
47.035000 0.376641 0.029828 0.127299
47.040000 0.376881 0.029819 0.127331
47.045000 0.377121 0.029810 0.127363
47.050000 0.377360 0.029800 0.127396
47.055000 0.377600 0.029791 0.127428
47.060000 0.377840 0.029782 0.127461
47.065000 0.378080 0.029773 0.127494
47.070000 0.378321 0.029763 0.127526
47.075000 0.378561 0.029754 0.127559
47.080000 0.378801 0.029745 0.127592
47.085000 0.379042 0.029736 0.127625
47.090000 0.379282 0.029726 0.127658
47.095000 0.379523 0.029717 0.127691
47.100000 0.379764 0.029708 0.127724
47.105000 0.380005 0.029699 0.127757
47.110000 0.380246 0.029689 0.127790
47.115000 0.380487 0.029680 0.127824
47.120000 0.380728 0.029671 0.127857
47.125000 0.380969 0.029662 0.127890
47.130000 0.381210 0.029653 0.127924
47.135000 0.381451 0.029644 0.127958
47.140000 0.381693 0.029634 0.127991
47.145000 0.381934 0.029625 0.128025
47.150000 0.382176 0.029616 0.128059
47.155000 0.382418 0.029607 0.128093
47.160000 0.382660 0.029598 0.128127
47.165000 0.382901 0.029589 0.128161
47.170000 0.383143 0.029580 0.128195
47.175000 0.383385 0.029570 0.128229
47.180000 0.383628 0.029561 0.128263
47.185000 0.383870 0.029552 0.128298
47.190000 0.384112 0.029543 0.128332
47.195000 0.384354 0.029534 0.128366
47.200000 0.384597 0.029525 0.128401
47.205000 0.384840 0.029516 0.128436
47.210000 0.385082 0.029507 0.128470
47.215000 0.385325 0.029498 0.128505
47.220000 0.385568 0.029489 0.128540
47.225000 0.385811 0.029480 0.128575
47.230000 0.386054 0.029471 0.128610
47.235000 0.386297 0.029461 0.128645
47.240000 0.386540 0.029452 0.128680
47.245000 0.386783 0.029443 0.128715
47.250000 0.387027 0.029434 0.128750
47.255000 0.387270 0.029425 0.128785
47.260000 0.387514 0.029416 0.128821
47.265000 0.387757 0.029407 0.128856
47.270000 0.388001 0.029398 0.128892
47.275000 0.388245 0.029389 0.128927
47.280000 0.388488 0.029380 0.128963
47.285000 0.388732 0.029371 0.128999
47.290000 0.388976 0.029362 0.129035
47.295000 0.389221 0.029353 0.129071
47.300000 0.389465 0.029344 0.129107
47.305000 0.389709 0.029336 0.129143
47.310000 0.389953 0.029327 0.129179
47.315000 0.390198 0.029318 0.129215
47.320000 0.390442 0.029309 0.129251
47.325000 0.390687 0.029300 0.129288
47.330000 0.390932 0.029291 0.129324
47.335000 0.391177 0.029282 0.129361
47.340000 0.391421 0.029273 0.129397
47.345000 0.391666 0.029264 0.129434
47.350000 0.391911 0.029255 0.129470
47.355000 0.392157 0.029246 0.129507
47.360000 0.392402 0.029237 0.129544
47.365000 0.392647 0.029229 0.129581
47.370000 0.392892 0.029220 0.129618
47.375000 0.393138 0.029211 0.129655
47.380000 0.393383 0.029202 0.129692
47.385000 0.393629 0.029193 0.129729
47.390000 0.393875 0.029184 0.129767
47.395000 0.394121 0.029175 0.129804
47.400000 0.394366 0.029167 0.129842
47.405000 0.394612 0.029158 0.129879
47.410000 0.394858 0.029149 0.129917
47.415000 0.395105 0.029140 0.129954
47.420000 0.395351 0.029131 0.129992
47.425000 0.395597 0.029122 0.130030
47.430000 0.395844 0.029114 0.130068
47.435000 0.396090 0.029105 0.130106
47.440000 0.396337 0.029096 0.130144
47.445000 0.396583 0.029087 0.130182
47.450000 0.396830 0.029079 0.130220
47.455000 0.397077 0.029070 0.130259
47.460000 0.397324 0.029061 0.130297
47.465000 0.397570 0.029052 0.130335
47.470000 0.397818 0.029044 0.130374
47.475000 0.398065 0.029035 0.130412
47.480000 0.398312 0.029026 0.130451
47.485000 0.398559 0.029017 0.130490
47.490000 0.398807 0.029009 0.130529
47.495000 0.399054 0.029000 0.130567
47.500000 0.399301 0.028991 0.130606
47.505000 0.399549 0.028982 0.130645
47.510000 0.399797 0.028974 0.130685
47.515000 0.400045 0.028965 0.130724
47.520000 0.400292 0.028956 0.130763
47.525000 0.400540 0.028948 0.130802
47.530000 0.400788 0.028939 0.130842
47.535000 0.401036 0.028930 0.130881
47.540000 0.401285 0.028922 0.130921
47.545000 0.401533 0.028913 0.130961
47.550000 0.401781 0.028904 0.131000
47.555000 0.402030 0.028896 0.131040
47.560000 0.402278 0.028887 0.131080
47.565000 0.402527 0.028879 0.131120
47.570000 0.402775 0.028870 0.131160
47.575000 0.403024 0.028861 0.131200
47.580000 0.403273 0.028853 0.131240
47.585000 0.403522 0.028844 0.131281
47.590000 0.403771 0.028835 0.131321
47.595000 0.404020 0.028827 0.131361
47.600000 0.404269 0.028818 0.131402
47.605000 0.404518 0.028810 0.131442
47.610000 0.404768 0.028801 0.131483
47.615000 0.405017 0.028793 0.131524
47.620000 0.405267 0.028784 0.131565
47.625000 0.405516 0.028775 0.131605
47.630000 0.405766 0.028767 0.131646
47.635000 0.406015 0.028758 0.131688
47.640000 0.406265 0.028750 0.131729
47.645000 0.406515 0.028741 0.131770
47.650000 0.406765 0.028733 0.131811
47.655000 0.407015 0.028724 0.131852
47.660000 0.407265 0.028716 0.131894
47.665000 0.407515 0.028707 0.131935
47.670000 0.407765 0.028699 0.131977
47.675000 0.408016 0.028690 0.132019
47.680000 0.408266 0.028682 0.132061
47.685000 0.408517 0.028673 0.132102
47.690000 0.408767 0.028665 0.132144
47.695000 0.409018 0.028656 0.132186
47.700000 0.409269 0.028648 0.132228
47.705000 0.409519 0.028639 0.132271
47.710000 0.409770 0.028631 0.132313
47.715000 0.410021 0.028622 0.132355
47.720000 0.410272 0.028614 0.132397
47.725000 0.410523 0.028606 0.132440
47.730000 0.410775 0.028597 0.132483
47.735000 0.411026 0.028589 0.132525
47.740000 0.411277 0.028580 0.132568
47.745000 0.411529 0.028572 0.132611
47.750000 0.411780 0.028564 0.132654
47.755000 0.412032 0.028555 0.132697
47.760000 0.412283 0.028547 0.132740
47.765000 0.412535 0.028538 0.132783
47.770000 0.412787 0.028530 0.132826
47.775000 0.413039 0.028522 0.132869
47.780000 0.413291 0.028513 0.132913
47.785000 0.413543 0.028505 0.132956
47.790000 0.413795 0.028496 0.133000
47.795000 0.414047 0.028488 0.133043
47.800000 0.414299 0.028480 0.133087
47.805000 0.414552 0.028471 0.133131
47.810000 0.414804 0.028463 0.133174
47.815000 0.415056 0.028455 0.133218
47.820000 0.415309 0.028446 0.133262
47.825000 0.415562 0.028438 0.133306
47.830000 0.415814 0.028430 0.133351
47.835000 0.416067 0.028422 0.133395
47.840000 0.416320 0.028413 0.133439
47.845000 0.416573 0.028405 0.133484
47.850000 0.416826 0.028397 0.133528
47.855000 0.417079 0.028388 0.133573
47.860000 0.417332 0.028380 0.133617
47.865000 0.417585 0.028372 0.133662
47.870000 0.417839 0.028364 0.133707
47.875000 0.418092 0.028355 0.133752
47.880000 0.418346 0.028347 0.133797
47.885000 0.418599 0.028339 0.133842
47.890000 0.418853 0.028331 0.133887
47.895000 0.419106 0.028322 0.133933
47.900000 0.419360 0.028314 0.133978
47.905000 0.419614 0.028306 0.134023
47.910000 0.419868 0.028298 0.134069
47.915000 0.420122 0.028290 0.134114
47.920000 0.420376 0.028281 0.134160
47.925000 0.420630 0.028273 0.134206
47.930000 0.420884 0.028265 0.134252
47.935000 0.421138 0.028257 0.134298
47.940000 0.421393 0.028249 0.134344
47.945000 0.421647 0.028240 0.134390
47.950000 0.421902 0.028232 0.134436
47.955000 0.422156 0.028224 0.134482
47.960000 0.422411 0.028216 0.134528
47.965000 0.422666 0.028208 0.134575
47.970000 0.422920 0.028200 0.134621
47.975000 0.423175 0.028192 0.134668
47.980000 0.423430 0.028183 0.134715
47.985000 0.423685 0.028175 0.134761
47.990000 0.423940 0.028167 0.134808
47.995000 0.424195 0.028159 0.134855
48.000000 0.424451 0.028151 0.134902
48.005000 0.424706 0.028143 0.134949
48.010000 0.424961 0.028135 0.134997
48.015000 0.425217 0.028127 0.135044
48.020000 0.425472 0.028119 0.135091
48.025000 0.425728 0.028111 0.135139
48.030000 0.425983 0.028102 0.135186
48.035000 0.426239 0.028094 0.135234
48.040000 0.426495 0.028086 0.135282
48.045000 0.426751 0.028078 0.135329
48.050000 0.427007 0.028070 0.135377
48.055000 0.427263 0.028062 0.135425
48.060000 0.427519 0.028054 0.135473
48.065000 0.427775 0.028046 0.135521
48.070000 0.428031 0.028038 0.135570
48.075000 0.428287 0.028030 0.135618
48.080000 0.428543 0.028022 0.135666
48.085000 0.428800 0.028014 0.135715
48.090000 0.429056 0.028006 0.135763
48.095000 0.429313 0.027998 0.135812
48.100000 0.429570 0.027990 0.135861
48.105000 0.429826 0.027982 0.135910
48.110000 0.430083 0.027974 0.135959
48.115000 0.430340 0.027966 0.136008
48.120000 0.430597 0.027958 0.136057
48.125000 0.430854 0.027950 0.136106
48.130000 0.431111 0.027942 0.136155
48.135000 0.431368 0.027934 0.136205
48.140000 0.431625 0.027926 0.136254
48.145000 0.431882 0.027919 0.136304
48.150000 0.432139 0.027911 0.136353
48.155000 0.432397 0.027903 0.136403
48.160000 0.432654 0.027895 0.136453
48.165000 0.432912 0.027887 0.136503
48.170000 0.433169 0.027879 0.136553
48.175000 0.433427 0.027871 0.136603
48.180000 0.433685 0.027863 0.136653
48.185000 0.433942 0.027855 0.136703
48.190000 0.434200 0.027847 0.136753
48.195000 0.434458 0.027840 0.136804
48.200000 0.434716 0.027832 0.136854
48.205000 0.434974 0.027824 0.136905
48.210000 0.435232 0.027816 0.136956
48.215000 0.435491 0.027808 0.137006
48.220000 0.435749 0.027800 0.137057
48.225000 0.436007 0.027792 0.137108
48.230000 0.436265 0.027785 0.137159
48.235000 0.436524 0.027777 0.137210
48.240000 0.436782 0.027769 0.137262
48.245000 0.437041 0.027761 0.137313
48.250000 0.437300 0.027753 0.137364
48.255000 0.437558 0.027745 0.137416
48.260000 0.437817 0.027738 0.137467
48.265000 0.438076 0.027730 0.137519
48.270000 0.438335 0.027722 0.137571
48.275000 0.438594 0.027714 0.137623
48.280000 0.438853 0.027707 0.137675
48.285000 0.439112 0.027699 0.137727
48.290000 0.439371 0.027691 0.137779
48.295000 0.439630 0.027683 0.137831
48.300000 0.439890 0.027675 0.137883
48.305000 0.440149 0.027668 0.137936
48.310000 0.440408 0.027660 0.137988
48.315000 0.440668 0.027652 0.138041
48.320000 0.440927 0.027645 0.138094
48.325000 0.441187 0.027637 0.138146
48.330000 0.441447 0.027629 0.138199
48.335000 0.441706 0.027621 0.138252
48.340000 0.441966 0.027614 0.138305
48.345000 0.442226 0.027606 0.138358
48.350000 0.442486 0.027598 0.138412
48.355000 0.442746 0.027591 0.138465
48.360000 0.443006 0.027583 0.138518
48.365000 0.443266 0.027575 0.138572
48.370000 0.443526 0.027568 0.138626
48.375000 0.443787 0.027560 0.138679
48.380000 0.444047 0.027552 0.138733
48.385000 0.444307 0.027545 0.138787
48.390000 0.444568 0.027537 0.138841
48.395000 0.444828 0.027529 0.138895
48.400000 0.445089 0.027522 0.138949
48.405000 0.445349 0.027514 0.139003
48.410000 0.445610 0.027506 0.139058
48.415000 0.445871 0.027499 0.139112
48.420000 0.446132 0.027491 0.139167
48.425000 0.446393 0.027484 0.139221
48.430000 0.446653 0.027476 0.139276
48.435000 0.446914 0.027468 0.139331
48.440000 0.447175 0.027461 0.139386
48.445000 0.447437 0.027453 0.139441
48.450000 0.447698 0.027446 0.139496
48.455000 0.447959 0.027438 0.139551
48.460000 0.448220 0.027430 0.139607
48.465000 0.448482 0.027423 0.139662
48.470000 0.448743 0.027415 0.139717
48.475000 0.449005 0.027408 0.139773
48.480000 0.449266 0.027400 0.139829
48.485000 0.449528 0.027393 0.139884
48.490000 0.449789 0.027385 0.139940
48.495000 0.450051 0.027378 0.139996
48.500000 0.450313 0.027370 0.140052
48.505000 0.450575 0.027363 0.140109
48.510000 0.450836 0.027355 0.140165
48.515000 0.451098 0.027347 0.140221
48.520000 0.451360 0.027340 0.140278
48.525000 0.451623 0.027332 0.140334
48.530000 0.451885 0.027325 0.140391
48.535000 0.452147 0.027318 0.140447
48.540000 0.452409 0.027310 0.140504
48.545000 0.452671 0.027303 0.140561
48.550000 0.452934 0.027295 0.140618
48.555000 0.453196 0.027288 0.140675
48.560000 0.453459 0.027280 0.140733
48.565000 0.453721 0.027273 0.140790
48.570000 0.453984 0.027265 0.140847
48.575000 0.454246 0.027258 0.140905
48.580000 0.454509 0.027250 0.140962
48.585000 0.454772 0.027243 0.141020
48.590000 0.455035 0.027236 0.141078
48.595000 0.455298 0.027228 0.141136
48.600000 0.455560 0.027221 0.141194
48.605000 0.455823 0.027213 0.141252
48.610000 0.456086 0.027206 0.141310
48.615000 0.456350 0.027199 0.141368
48.620000 0.456613 0.027191 0.141427
48.625000 0.456876 0.027184 0.141485
48.630000 0.457139 0.027176 0.141544
48.635000 0.457403 0.027169 0.141603
48.640000 0.457666 0.027162 0.141661
48.645000 0.457929 0.027154 0.141720
48.650000 0.458193 0.027147 0.141779
48.655000 0.458456 0.027140 0.141838
48.660000 0.458720 0.027132 0.141898
48.665000 0.458984 0.027125 0.141957
48.670000 0.459247 0.027118 0.142016
48.675000 0.459511 0.027110 0.142076
48.680000 0.459775 0.027103 0.142135
48.685000 0.460039 0.027096 0.142195
48.690000 0.460303 0.027088 0.142255
48.695000 0.460567 0.027081 0.142315
48.700000 0.460831 0.027074 0.142375
48.705000 0.461095 0.027066 0.142435
48.710000 0.461359 0.027059 0.142495
48.715000 0.461623 0.027052 0.142555
48.720000 0.461887 0.027044 0.142616
48.725000 0.462152 0.027037 0.142676
48.730000 0.462416 0.027030 0.142737
48.735000 0.462680 0.027023 0.142797
48.740000 0.462945 0.027015 0.142858
48.745000 0.463209 0.027008 0.142919
48.750000 0.463474 0.027001 0.142980
48.755000 0.463739 0.026994 0.143041
48.760000 0.464003 0.026986 0.143102
48.765000 0.464268 0.026979 0.143164
48.770000 0.464533 0.026972 0.143225
48.775000 0.464798 0.026965 0.143286
48.780000 0.465063 0.026958 0.143348
48.785000 0.465327 0.026950 0.143410
48.790000 0.465592 0.026943 0.143472
48.795000 0.465857 0.026936 0.143533
48.800000 0.466123 0.026929 0.143596
48.805000 0.466388 0.026922 0.143658
48.810000 0.466653 0.026914 0.143720
48.815000 0.466918 0.026907 0.143782
48.820000 0.467183 0.026900 0.143845
48.825000 0.467449 0.026893 0.143907
48.830000 0.467714 0.026886 0.143970
48.835000 0.467980 0.026879 0.144033
48.840000 0.468245 0.026871 0.144095
48.845000 0.468511 0.026864 0.144158
48.850000 0.468776 0.026857 0.144221
48.855000 0.469042 0.026850 0.144285
48.860000 0.469307 0.026843 0.144348
48.865000 0.469573 0.026836 0.144411
48.870000 0.469839 0.026829 0.144475
48.875000 0.470105 0.026822 0.144538
48.880000 0.470371 0.026814 0.144602
48.885000 0.470637 0.026807 0.144666
48.890000 0.470903 0.026800 0.144730
48.895000 0.471169 0.026793 0.144794
48.900000 0.471435 0.026786 0.144858
48.905000 0.471701 0.026779 0.144922
48.910000 0.471967 0.026772 0.144986
48.915000 0.472233 0.026765 0.145051
48.920000 0.472499 0.026758 0.145115
48.925000 0.472766 0.026751 0.145180
48.930000 0.473032 0.026744 0.145244
48.935000 0.473298 0.026737 0.145309
48.940000 0.473565 0.026730 0.145374
48.945000 0.473831 0.026723 0.145439
48.950000 0.474098 0.026716 0.145504
48.955000 0.474365 0.026709 0.145570
48.960000 0.474631 0.026702 0.145635
48.965000 0.474898 0.026695 0.145701
48.970000 0.475165 0.026688 0.145766
48.975000 0.475431 0.026681 0.145832
48.980000 0.475698 0.026674 0.145898
48.985000 0.475965 0.026667 0.145964
48.990000 0.476232 0.026660 0.146030
48.995000 0.476499 0.026653 0.146096
49.000000 0.476766 0.026646 0.146162
49.005000 0.477033 0.026639 0.146228
49.010000 0.477300 0.026632 0.146295
49.015000 0.477567 0.026625 0.146361
49.020000 0.477834 0.026618 0.146428
49.025000 0.478102 0.026611 0.146495
49.030000 0.478369 0.026604 0.146562
49.035000 0.478636 0.026597 0.146629
49.040000 0.478903 0.026590 0.146696
49.045000 0.479171 0.026583 0.146763
49.050000 0.479438 0.026576 0.146830
49.055000 0.479706 0.026569 0.146898
49.060000 0.479973 0.026562 0.146965
49.065000 0.480241 0.026555 0.147033
49.070000 0.480508 0.026549 0.147101
49.075000 0.480776 0.026542 0.147169
49.080000 0.481044 0.026535 0.147237
49.085000 0.481312 0.026528 0.147305
49.090000 0.481579 0.026521 0.147373
49.095000 0.481847 0.026514 0.147441
49.100000 0.482115 0.026507 0.147510
49.105000 0.482383 0.026500 0.147578
49.110000 0.482651 0.026494 0.147647
49.115000 0.482919 0.026487 0.147715
49.120000 0.483187 0.026480 0.147784
49.125000 0.483455 0.026473 0.147853
