#time 	 prey_t	predator1_t	predator2_t
262.255000 1.000001 0.411765 0.411765
262.260000 1.000001 0.411765 0.411765
262.265000 1.000001 0.411765 0.411765
262.270000 1.000001 0.411765 0.411765
262.275000 1.000001 0.411765 0.411765
262.280000 1.000001 0.411765 0.411765
262.285000 1.000001 0.411765 0.411765
262.290000 1.000001 0.411765 0.411765
262.295000 1.000001 0.411765 0.411765
262.300000 1.000001 0.411765 0.411765
262.305000 1.000001 0.411765 0.411765
262.310000 1.000001 0.411765 0.411765
262.315000 1.000001 0.411765 0.411765
262.320000 1.000001 0.411765 0.411765
262.325000 1.000001 0.411765 0.411765
262.330000 1.000001 0.411765 0.411765
262.335000 1.000001 0.411765 0.411765
262.340000 1.000001 0.411765 0.411765
262.345000 1.000001 0.411765 0.411765
262.350000 1.000001 0.411765 0.411765
262.355000 1.000001 0.411765 0.411765
262.360000 1.000001 0.411765 0.411765
262.365000 1.000001 0.411765 0.411765
262.370000 1.000001 0.411765 0.411765
262.375000 1.000001 0.411765 0.411765
262.380000 1.000001 0.411765 0.411765
262.385000 1.000001 0.411765 0.411765
262.390000 1.000001 0.411765 0.411765
262.395000 1.000001 0.411765 0.411765
262.400000 1.000001 0.411765 0.411765
262.405000 1.000001 0.411765 0.411765
262.410000 1.000001 0.411765 0.411765
262.415000 1.000001 0.411765 0.411765
262.420000 1.000001 0.411765 0.411765
262.425000 1.000001 0.411765 0.411765
262.430000 1.000001 0.411765 0.411765
262.435000 1.000001 0.411765 0.411765
262.440000 1.000001 0.411765 0.411765
262.445000 1.000001 0.411765 0.411765
262.450000 1.000001 0.411765 0.411765
262.455000 1.000001 0.411765 0.411765
262.460000 1.000001 0.411765 0.411765
262.465000 1.000001 0.411765 0.411765
262.470000 1.000001 0.411765 0.411765
262.475000 1.000001 0.411765 0.411765
262.480000 1.000001 0.411765 0.411765
262.485000 1.000001 0.411765 0.411765
262.490000 1.000001 0.411765 0.411765
262.495000 1.000001 0.411765 0.411765
262.500000 1.000001 0.411765 0.411765
262.505000 1.000001 0.411765 0.411765
262.510000 1.000001 0.411765 0.411765
262.515000 1.000001 0.411765 0.411765
262.520000 1.000001 0.411765 0.411765
262.525000 1.000001 0.411765 0.411765
262.530000 1.000001 0.411765 0.411765
262.535000 1.000001 0.411765 0.411765
262.540000 1.000001 0.411765 0.411765
262.545000 1.000001 0.411765 0.411765
262.550000 1.000001 0.411765 0.411765
262.555000 1.000001 0.411765 0.411765
262.560000 1.000001 0.411765 0.411765
262.565000 1.000001 0.411765 0.411765
262.570000 1.000001 0.411765 0.411765
262.575000 1.000001 0.411765 0.411765
262.580000 1.000001 0.411765 0.411765
262.585000 1.000001 0.411765 0.411765
262.590000 1.000001 0.411765 0.411765
262.595000 1.000001 0.411765 0.411765
262.600000 1.000001 0.411765 0.411765
262.605000 1.000001 0.411765 0.411765
262.610000 1.000001 0.411765 0.411765
262.615000 1.000001 0.411765 0.411765
262.620000 1.000001 0.411765 0.411765
262.625000 1.000001 0.411765 0.411765
262.630000 1.000001 0.411765 0.411765
262.635000 1.000001 0.411765 0.411765
262.640000 1.000001 0.411765 0.411765
262.645000 1.000001 0.411765 0.411765
262.650000 1.000001 0.411765 0.411765
262.655000 1.000001 0.411765 0.411765
262.660000 1.000001 0.411765 0.411765
262.665000 1.000001 0.411765 0.411765
262.670000 1.000001 0.411765 0.411765
262.675000 1.000001 0.411765 0.411765
262.680000 1.000001 0.411765 0.411765
262.685000 1.000001 0.411765 0.411765
262.690000 1.000001 0.411765 0.411765
262.695000 1.000001 0.411765 0.411765
262.700000 1.000001 0.411765 0.411765
262.705000 1.000001 0.411765 0.411765
262.710000 1.000001 0.411765 0.411765
262.715000 1.000001 0.411765 0.411765
262.720000 1.000001 0.411765 0.411765
262.725000 1.000001 0.411765 0.411765
262.730000 1.000001 0.411765 0.411765
262.735000 1.000001 0.411765 0.411765
262.740000 1.000001 0.411765 0.411765
262.745000 1.000001 0.411765 0.411765
262.750000 1.000001 0.411765 0.411765
262.755000 1.000001 0.411765 0.411765
262.760000 1.000001 0.411765 0.411765
262.765000 1.000001 0.411765 0.411765
262.770000 1.000001 0.411765 0.411765
262.775000 1.000001 0.411765 0.411765
262.780000 1.000001 0.411765 0.411765
262.785000 1.000001 0.411765 0.411765
262.790000 1.000001 0.411765 0.411765
262.795000 1.000001 0.411765 0.411765
262.800000 1.000001 0.411765 0.411765
262.805000 1.000001 0.411765 0.411765
262.810000 1.000001 0.411765 0.411765
262.815000 1.000001 0.411765 0.411765
262.820000 1.000001 0.411765 0.411765
262.825000 1.000001 0.411765 0.411765
262.830000 1.000001 0.411765 0.411765
262.835000 1.000001 0.411765 0.411765
262.840000 1.000001 0.411765 0.411765
262.845000 1.000001 0.411765 0.411765
262.850000 1.000001 0.411765 0.411765
262.855000 1.000001 0.411765 0.411765
262.860000 1.000001 0.411765 0.411765
262.865000 1.000001 0.411765 0.411765
262.870000 1.000001 0.411765 0.411765
262.875000 1.000001 0.411765 0.411765
262.880000 1.000001 0.411765 0.411765
262.885000 1.000001 0.411765 0.411765
262.890000 1.000001 0.411765 0.411765
262.895000 1.000001 0.411765 0.411765
262.900000 1.000001 0.411765 0.411765
262.905000 1.000001 0.411765 0.411765
262.910000 1.000001 0.411765 0.411765
262.915000 1.000001 0.411765 0.411765
262.920000 1.000001 0.411765 0.411765
262.925000 1.000001 0.411765 0.411765
262.930000 1.000001 0.411765 0.411765
262.935000 1.000001 0.411765 0.411765
262.940000 1.000001 0.411765 0.411765
262.945000 1.000001 0.411765 0.411765
262.950000 1.000001 0.411765 0.411765
262.955000 1.000001 0.411765 0.411765
262.960000 1.000001 0.411765 0.411765
262.965000 1.000001 0.411765 0.411765
262.970000 1.000001 0.411765 0.411765
262.975000 1.000001 0.411765 0.411765
262.980000 1.000001 0.411765 0.411765
262.985000 1.000001 0.411765 0.411765
262.990000 1.000001 0.411765 0.411765
262.995000 1.000001 0.411765 0.411765
263.000000 1.000001 0.411765 0.411765
263.005000 1.000001 0.411765 0.411765
263.010000 1.000001 0.411765 0.411765
263.015000 1.000001 0.411765 0.411765
263.020000 1.000001 0.411765 0.411765
263.025000 1.000001 0.411765 0.411765
263.030000 1.000001 0.411765 0.411765
263.035000 1.000001 0.411765 0.411765
263.040000 1.000001 0.411765 0.411765
263.045000 1.000001 0.411765 0.411765
263.050000 1.000001 0.411765 0.411765
263.055000 1.000001 0.411765 0.411765
263.060000 1.000001 0.411765 0.411765
263.065000 1.000001 0.411765 0.411765
263.070000 1.000001 0.411765 0.411765
263.075000 1.000001 0.411765 0.411765
263.080000 1.000001 0.411765 0.411765
263.085000 1.000001 0.411765 0.411765
263.090000 1.000001 0.411765 0.411765
263.095000 1.000001 0.411765 0.411765
263.100000 1.000001 0.411765 0.411765
263.105000 1.000001 0.411765 0.411765
263.110000 1.000001 0.411765 0.411765
263.115000 1.000001 0.411765 0.411765
263.120000 1.000001 0.411765 0.411765
263.125000 1.000001 0.411765 0.411765
263.130000 1.000001 0.411765 0.411765
263.135000 1.000001 0.411765 0.411765
263.140000 1.000001 0.411765 0.411765
263.145000 1.000001 0.411765 0.411765
263.150000 1.000001 0.411765 0.411765
263.155000 1.000001 0.411765 0.411765
263.160000 1.000001 0.411765 0.411765
263.165000 1.000001 0.411765 0.411765
263.170000 1.000001 0.411765 0.411765
263.175000 1.000001 0.411765 0.411765
263.180000 1.000001 0.411765 0.411765
263.185000 1.000001 0.411765 0.411765
263.190000 1.000001 0.411765 0.411765
263.195000 1.000001 0.411765 0.411765
263.200000 1.000001 0.411765 0.411765
263.205000 1.000001 0.411765 0.411765
263.210000 1.000001 0.411765 0.411765
263.215000 1.000001 0.411765 0.411765
263.220000 1.000001 0.411765 0.411765
263.225000 1.000001 0.411765 0.411765
263.230000 1.000001 0.411765 0.411765
263.235000 1.000001 0.411765 0.411765
263.240000 1.000001 0.411765 0.411765
263.245000 1.000001 0.411765 0.411765
263.250000 1.000001 0.411765 0.411765
263.255000 1.000001 0.411765 0.411765
263.260000 1.000001 0.411765 0.411765
263.265000 1.000001 0.411765 0.411765
263.270000 1.000001 0.411765 0.411765
263.275000 1.000001 0.411765 0.411765
263.280000 1.000001 0.411765 0.411765
263.285000 1.000001 0.411765 0.411765
263.290000 1.000001 0.411765 0.411765
263.295000 1.000001 0.411765 0.411765
263.300000 1.000001 0.411765 0.411765
263.305000 1.000001 0.411765 0.411765
263.310000 1.000001 0.411765 0.411765
263.315000 1.000001 0.411765 0.411765
263.320000 1.000001 0.411765 0.411765
263.325000 1.000001 0.411765 0.411765
263.330000 1.000001 0.411765 0.411765
263.335000 1.000001 0.411765 0.411765
263.340000 1.000001 0.411765 0.411765
263.345000 1.000001 0.411765 0.411765
263.350000 1.000001 0.411765 0.411765
263.355000 1.000001 0.411765 0.411765
263.360000 1.000001 0.411765 0.411765
263.365000 1.000001 0.411765 0.411765
263.370000 1.000001 0.411765 0.411765
263.375000 1.000001 0.411765 0.411765
263.380000 1.000001 0.411765 0.411765
263.385000 1.000001 0.411765 0.411765
263.390000 1.000001 0.411765 0.411765
263.395000 1.000001 0.411765 0.411765
263.400000 1.000001 0.411765 0.411765
263.405000 1.000001 0.411765 0.411765
263.410000 1.000001 0.411765 0.411765
263.415000 1.000001 0.411765 0.411765
263.420000 1.000001 0.411765 0.411765
263.425000 1.000001 0.411765 0.411765
263.430000 1.000001 0.411765 0.411765
263.435000 1.000001 0.411765 0.411765
263.440000 1.000001 0.411765 0.411765
263.445000 1.000001 0.411765 0.411765
263.450000 1.000001 0.411765 0.411765
263.455000 1.000001 0.411765 0.411765
263.460000 1.000001 0.411765 0.411765
263.465000 1.000001 0.411765 0.411765
263.470000 1.000001 0.411765 0.411765
263.475000 1.000001 0.411765 0.411765
263.480000 1.000001 0.411765 0.411765
263.485000 1.000001 0.411765 0.411765
263.490000 1.000001 0.411765 0.411765
263.495000 1.000001 0.411765 0.411765
263.500000 1.000001 0.411765 0.411765
263.505000 1.000001 0.411765 0.411765
263.510000 1.000001 0.411765 0.411765
263.515000 1.000001 0.411765 0.411765
263.520000 1.000001 0.411765 0.411765
263.525000 1.000001 0.411765 0.411765
263.530000 1.000001 0.411765 0.411765
263.535000 1.000001 0.411765 0.411765
263.540000 1.000001 0.411765 0.411765
263.545000 1.000001 0.411765 0.411765
263.550000 1.000001 0.411765 0.411765
263.555000 1.000001 0.411765 0.411765
263.560000 1.000001 0.411765 0.411765
263.565000 1.000001 0.411765 0.411765
263.570000 1.000001 0.411765 0.411765
263.575000 1.000001 0.411765 0.411765
263.580000 1.000001 0.411765 0.411765
263.585000 1.000001 0.411765 0.411765
263.590000 1.000001 0.411765 0.411765
263.595000 1.000001 0.411765 0.411765
263.600000 1.000001 0.411765 0.411765
263.605000 1.000001 0.411765 0.411765
263.610000 1.000001 0.411765 0.411765
263.615000 1.000001 0.411765 0.411765
263.620000 1.000001 0.411765 0.411765
263.625000 1.000001 0.411765 0.411765
263.630000 1.000001 0.411765 0.411765
263.635000 1.000001 0.411765 0.411765
263.640000 1.000001 0.411765 0.411765
263.645000 1.000001 0.411765 0.411765
263.650000 1.000001 0.411765 0.411765
263.655000 1.000001 0.411765 0.411765
263.660000 1.000001 0.411765 0.411765
263.665000 1.000001 0.411765 0.411765
263.670000 1.000001 0.411765 0.411765
263.675000 1.000001 0.411765 0.411765
263.680000 1.000001 0.411765 0.411765
263.685000 1.000001 0.411765 0.411765
263.690000 1.000001 0.411765 0.411765
263.695000 1.000001 0.411765 0.411765
263.700000 1.000001 0.411765 0.411765
263.705000 1.000001 0.411765 0.411765
263.710000 1.000001 0.411765 0.411765
263.715000 1.000001 0.411765 0.411765
263.720000 1.000001 0.411765 0.411765
263.725000 1.000001 0.411765 0.411765
263.730000 1.000001 0.411765 0.411765
263.735000 1.000001 0.411765 0.411765
263.740000 1.000001 0.411765 0.411765
263.745000 1.000001 0.411765 0.411765
263.750000 1.000001 0.411765 0.411765
263.755000 1.000001 0.411765 0.411765
263.760000 1.000001 0.411765 0.411765
263.765000 1.000001 0.411765 0.411765
263.770000 1.000001 0.411765 0.411765
263.775000 1.000001 0.411765 0.411765
263.780000 1.000001 0.411765 0.411765
263.785000 1.000001 0.411765 0.411765
263.790000 1.000001 0.411765 0.411765
263.795000 1.000001 0.411765 0.411765
263.800000 1.000001 0.411765 0.411765
263.805000 1.000001 0.411765 0.411765
263.810000 1.000001 0.411765 0.411765
263.815000 1.000001 0.411765 0.411765
263.820000 1.000001 0.411765 0.411765
263.825000 1.000001 0.411765 0.411765
263.830000 1.000001 0.411765 0.411765
263.835000 1.000001 0.411765 0.411765
263.840000 1.000001 0.411765 0.411765
263.845000 1.000001 0.411765 0.411765
263.850000 1.000001 0.411765 0.411765
263.855000 1.000001 0.411765 0.411765
263.860000 1.000001 0.411765 0.411765
263.865000 1.000001 0.411765 0.411765
263.870000 1.000001 0.411765 0.411765
263.875000 1.000001 0.411765 0.411765
263.880000 1.000001 0.411765 0.411765
263.885000 1.000001 0.411765 0.411765
263.890000 1.000001 0.411765 0.411765
263.895000 1.000001 0.411765 0.411765
263.900000 1.000001 0.411765 0.411765
263.905000 1.000001 0.411765 0.411765
263.910000 1.000001 0.411765 0.411765
263.915000 1.000001 0.411765 0.411765
263.920000 1.000001 0.411765 0.411765
263.925000 1.000001 0.411765 0.411765
263.930000 1.000001 0.411765 0.411765
263.935000 1.000001 0.411765 0.411765
263.940000 1.000001 0.411765 0.411765
263.945000 1.000001 0.411765 0.411765
263.950000 1.000001 0.411765 0.411765
263.955000 1.000001 0.411765 0.411765
263.960000 1.000001 0.411765 0.411765
263.965000 1.000001 0.411765 0.411765
263.970000 1.000001 0.411765 0.411765
263.975000 1.000001 0.411765 0.411765
263.980000 1.000001 0.411765 0.411765
263.985000 1.000001 0.411765 0.411765
263.990000 1.000001 0.411765 0.411765
263.995000 1.000001 0.411765 0.411765
264.000000 1.000001 0.411765 0.411765
264.005000 1.000001 0.411765 0.411765
264.010000 1.000001 0.411765 0.411765
264.015000 1.000001 0.411765 0.411765
264.020000 1.000001 0.411765 0.411765
264.025000 1.000001 0.411765 0.411765
264.030000 1.000001 0.411765 0.411765
264.035000 1.000001 0.411765 0.411765
264.040000 1.000001 0.411765 0.411765
264.045000 1.000001 0.411765 0.411765
264.050000 1.000001 0.411765 0.411765
264.055000 1.000001 0.411765 0.411765
264.060000 1.000001 0.411765 0.411765
264.065000 1.000001 0.411765 0.411765
264.070000 1.000001 0.411765 0.411765
264.075000 1.000001 0.411765 0.411765
264.080000 1.000001 0.411765 0.411765
264.085000 1.000001 0.411765 0.411765
264.090000 1.000001 0.411765 0.411765
264.095000 1.000001 0.411765 0.411765
264.100000 1.000001 0.411765 0.411765
264.105000 1.000001 0.411765 0.411765
264.110000 1.000001 0.411765 0.411765
264.115000 1.000001 0.411765 0.411765
264.120000 1.000001 0.411765 0.411765
264.125000 1.000001 0.411765 0.411765
264.130000 1.000001 0.411765 0.411765
264.135000 1.000001 0.411765 0.411765
264.140000 1.000001 0.411765 0.411765
264.145000 1.000001 0.411765 0.411765
264.150000 1.000001 0.411765 0.411765
264.155000 1.000001 0.411765 0.411765
264.160000 1.000001 0.411765 0.411765
264.165000 1.000001 0.411765 0.411765
264.170000 1.000001 0.411765 0.411765
264.175000 1.000001 0.411765 0.411765
264.180000 1.000001 0.411765 0.411765
264.185000 1.000001 0.411765 0.411765
264.190000 1.000001 0.411765 0.411765
264.195000 1.000001 0.411765 0.411765
264.200000 1.000001 0.411765 0.411765
264.205000 1.000001 0.411765 0.411765
264.210000 1.000001 0.411765 0.411765
264.215000 1.000001 0.411765 0.411765
264.220000 1.000001 0.411765 0.411765
264.225000 1.000001 0.411765 0.411765
264.230000 1.000001 0.411765 0.411765
264.235000 1.000001 0.411765 0.411765
264.240000 1.000001 0.411765 0.411765
264.245000 1.000001 0.411765 0.411765
264.250000 1.000001 0.411765 0.411765
264.255000 1.000001 0.411765 0.411765
264.260000 1.000001 0.411765 0.411765
264.265000 1.000001 0.411765 0.411765
264.270000 1.000001 0.411765 0.411765
264.275000 1.000001 0.411765 0.411765
264.280000 1.000001 0.411765 0.411765
264.285000 1.000001 0.411765 0.411765
264.290000 1.000001 0.411765 0.411765
264.295000 1.000001 0.411765 0.411765
264.300000 1.000001 0.411765 0.411765
264.305000 1.000001 0.411765 0.411765
264.310000 1.000001 0.411765 0.411765
264.315000 1.000001 0.411765 0.411765
264.320000 1.000001 0.411765 0.411765
264.325000 1.000001 0.411765 0.411765
264.330000 1.000001 0.411765 0.411765
264.335000 1.000001 0.411765 0.411765
264.340000 1.000001 0.411765 0.411765
264.345000 1.000001 0.411765 0.411765
264.350000 1.000001 0.411765 0.411765
264.355000 1.000001 0.411765 0.411765
264.360000 1.000001 0.411765 0.411765
264.365000 1.000001 0.411765 0.411765
264.370000 1.000001 0.411765 0.411765
264.375000 1.000001 0.411765 0.411765
264.380000 1.000001 0.411765 0.411765
264.385000 1.000001 0.411765 0.411765
264.390000 1.000001 0.411765 0.411765
264.395000 1.000001 0.411765 0.411765
264.400000 1.000001 0.411765 0.411765
264.405000 1.000001 0.411765 0.411765
264.410000 1.000001 0.411765 0.411765
264.415000 1.000001 0.411765 0.411765
264.420000 1.000001 0.411765 0.411765
264.425000 1.000001 0.411765 0.411765
264.430000 1.000001 0.411765 0.411765
264.435000 1.000001 0.411765 0.411765
264.440000 1.000001 0.411765 0.411765
264.445000 1.000001 0.411765 0.411765
264.450000 1.000001 0.411765 0.411765
264.455000 1.000001 0.411765 0.411765
264.460000 1.000001 0.411765 0.411765
264.465000 1.000001 0.411765 0.411765
264.470000 1.000001 0.411765 0.411765
264.475000 1.000001 0.411765 0.411765
264.480000 1.000001 0.411765 0.411765
264.485000 1.000001 0.411765 0.411765
264.490000 1.000001 0.411765 0.411765
264.495000 1.000001 0.411765 0.411765
264.500000 1.000001 0.411765 0.411765
264.505000 1.000001 0.411765 0.411765
264.510000 1.000001 0.411765 0.411765
264.515000 1.000001 0.411765 0.411765
264.520000 1.000001 0.411765 0.411765
264.525000 1.000001 0.411765 0.411765
264.530000 1.000001 0.411765 0.411765
264.535000 1.000001 0.411765 0.411765
264.540000 1.000001 0.411765 0.411765
264.545000 1.000001 0.411765 0.411765
264.550000 1.000001 0.411765 0.411765
264.555000 1.000001 0.411765 0.411765
264.560000 1.000001 0.411765 0.411765
264.565000 1.000001 0.411765 0.411765
264.570000 1.000001 0.411765 0.411765
264.575000 1.000001 0.411765 0.411765
264.580000 1.000001 0.411765 0.411765
264.585000 1.000001 0.411765 0.411765
264.590000 1.000001 0.411765 0.411765
264.595000 1.000001 0.411765 0.411765
264.600000 1.000001 0.411765 0.411765
264.605000 1.000001 0.411765 0.411765
264.610000 1.000001 0.411765 0.411765
264.615000 1.000001 0.411765 0.411765
264.620000 1.000001 0.411765 0.411765
264.625000 1.000001 0.411765 0.411765
264.630000 1.000001 0.411765 0.411765
264.635000 1.000001 0.411765 0.411765
264.640000 1.000001 0.411765 0.411765
264.645000 1.000001 0.411765 0.411765
264.650000 1.000001 0.411765 0.411765
264.655000 1.000001 0.411765 0.411765
264.660000 1.000001 0.411765 0.411765
264.665000 1.000001 0.411765 0.411765
264.670000 1.000001 0.411765 0.411765
264.675000 1.000001 0.411765 0.411765
264.680000 1.000001 0.411765 0.411765
264.685000 1.000001 0.411765 0.411765
264.690000 1.000001 0.411765 0.411765
264.695000 1.000001 0.411765 0.411765
264.700000 1.000001 0.411765 0.411765
264.705000 1.000001 0.411765 0.411765
264.710000 1.000001 0.411765 0.411765
264.715000 1.000001 0.411765 0.411765
264.720000 1.000001 0.411765 0.411765
264.725000 1.000001 0.411765 0.411765
264.730000 1.000001 0.411765 0.411765
264.735000 1.000001 0.411765 0.411765
264.740000 1.000001 0.411765 0.411765
264.745000 1.000001 0.411765 0.411765
264.750000 1.000001 0.411765 0.411765
264.755000 1.000001 0.411765 0.411765
264.760000 1.000001 0.411765 0.411765
264.765000 1.000001 0.411765 0.411765
264.770000 1.000001 0.411765 0.411765
264.775000 1.000001 0.411765 0.411765
264.780000 1.000001 0.411765 0.411765
264.785000 1.000001 0.411765 0.411765
264.790000 1.000001 0.411765 0.411765
264.795000 1.000001 0.411765 0.411765
264.800000 1.000001 0.411765 0.411765
264.805000 1.000001 0.411765 0.411765
264.810000 1.000001 0.411765 0.411765
264.815000 1.000001 0.411765 0.411765
264.820000 1.000001 0.411765 0.411765
264.825000 1.000001 0.411765 0.411765
264.830000 1.000001 0.411765 0.411765
264.835000 1.000001 0.411765 0.411765
264.840000 1.000001 0.411765 0.411765
264.845000 1.000001 0.411765 0.411765
264.850000 1.000001 0.411765 0.411765
264.855000 1.000001 0.411765 0.411765
264.860000 1.000001 0.411765 0.411765
264.865000 1.000001 0.411765 0.411765
264.870000 1.000001 0.411765 0.411765
264.875000 1.000001 0.411765 0.411765
264.880000 1.000001 0.411765 0.411765
264.885000 1.000001 0.411765 0.411765
264.890000 1.000001 0.411765 0.411765
264.895000 1.000001 0.411765 0.411765
264.900000 1.000001 0.411765 0.411765
264.905000 1.000001 0.411765 0.411765
264.910000 1.000001 0.411765 0.411765
264.915000 1.000001 0.411765 0.411765
264.920000 1.000001 0.411765 0.411765
264.925000 1.000001 0.411765 0.411765
264.930000 1.000001 0.411765 0.411765
264.935000 1.000001 0.411765 0.411765
264.940000 1.000001 0.411765 0.411765
264.945000 1.000001 0.411765 0.411765
264.950000 1.000001 0.411765 0.411765
264.955000 1.000001 0.411765 0.411765
264.960000 1.000001 0.411765 0.411765
264.965000 1.000001 0.411765 0.411765
264.970000 1.000001 0.411765 0.411765
264.975000 1.000001 0.411765 0.411765
264.980000 1.000001 0.411765 0.411765
264.985000 1.000001 0.411765 0.411765
264.990000 1.000001 0.411765 0.411765
264.995000 1.000001 0.411765 0.411765
265.000000 1.000001 0.411765 0.411765
265.005000 1.000001 0.411765 0.411765
265.010000 1.000001 0.411765 0.411765
265.015000 1.000001 0.411765 0.411765
265.020000 1.000001 0.411765 0.411765
265.025000 1.000001 0.411765 0.411765
265.030000 1.000001 0.411765 0.411765
265.035000 1.000001 0.411765 0.411765
265.040000 1.000001 0.411765 0.411765
265.045000 1.000001 0.411765 0.411765
265.050000 1.000001 0.411765 0.411765
265.055000 1.000001 0.411765 0.411765
265.060000 1.000001 0.411765 0.411765
265.065000 1.000001 0.411765 0.411765
265.070000 1.000001 0.411765 0.411765
265.075000 1.000001 0.411765 0.411765
265.080000 1.000001 0.411765 0.411765
265.085000 1.000001 0.411765 0.411765
265.090000 1.000001 0.411765 0.411765
265.095000 1.000001 0.411765 0.411765
265.100000 1.000001 0.411765 0.411765
265.105000 1.000001 0.411765 0.411765
265.110000 1.000001 0.411765 0.411765
265.115000 1.000001 0.411765 0.411765
265.120000 1.000001 0.411765 0.411765
265.125000 1.000001 0.411765 0.411765
265.130000 1.000001 0.411765 0.411765
265.135000 1.000001 0.411765 0.411765
265.140000 1.000001 0.411765 0.411765
265.145000 1.000001 0.411765 0.411765
265.150000 1.000001 0.411765 0.411765
265.155000 1.000001 0.411765 0.411765
265.160000 1.000001 0.411765 0.411765
265.165000 1.000001 0.411765 0.411765
265.170000 1.000001 0.411765 0.411765
265.175000 1.000001 0.411765 0.411765
265.180000 1.000001 0.411765 0.411765
265.185000 1.000001 0.411765 0.411765
265.190000 1.000001 0.411765 0.411765
265.195000 1.000001 0.411765 0.411765
265.200000 1.000001 0.411765 0.411765
265.205000 1.000001 0.411765 0.411765
265.210000 1.000001 0.411765 0.411765
265.215000 1.000001 0.411765 0.411765
265.220000 1.000001 0.411765 0.411765
265.225000 1.000001 0.411765 0.411765
265.230000 1.000001 0.411765 0.411765
265.235000 1.000001 0.411765 0.411765
265.240000 1.000001 0.411765 0.411765
265.245000 1.000001 0.411765 0.411765
265.250000 1.000001 0.411765 0.411765
265.255000 1.000001 0.411765 0.411765
265.260000 1.000001 0.411765 0.411765
265.265000 1.000001 0.411765 0.411765
265.270000 1.000001 0.411765 0.411765
265.275000 1.000001 0.411765 0.411765
265.280000 1.000001 0.411765 0.411765
265.285000 1.000001 0.411765 0.411765
265.290000 1.000001 0.411765 0.411765
265.295000 1.000001 0.411765 0.411765
265.300000 1.000001 0.411765 0.411765
265.305000 1.000001 0.411765 0.411765
265.310000 1.000001 0.411765 0.411765
265.315000 1.000001 0.411765 0.411765
265.320000 1.000001 0.411765 0.411765
265.325000 1.000001 0.411765 0.411765
265.330000 1.000001 0.411765 0.411765
265.335000 1.000001 0.411765 0.411765
265.340000 1.000001 0.411765 0.411765
265.345000 1.000001 0.411765 0.411765
265.350000 1.000001 0.411765 0.411765
265.355000 1.000001 0.411765 0.411765
265.360000 1.000001 0.411765 0.411765
265.365000 1.000001 0.411765 0.411765
265.370000 1.000001 0.411765 0.411765
265.375000 1.000001 0.411765 0.411765
265.380000 1.000001 0.411765 0.411765
265.385000 1.000001 0.411765 0.411765
265.390000 1.000001 0.411765 0.411765
265.395000 1.000001 0.411765 0.411765
265.400000 1.000001 0.411765 0.411765
265.405000 1.000001 0.411765 0.411765
265.410000 1.000001 0.411765 0.411765
265.415000 1.000001 0.411765 0.411765
265.420000 1.000001 0.411765 0.411765
265.425000 1.000001 0.411765 0.411765
265.430000 1.000001 0.411765 0.411765
265.435000 1.000001 0.411765 0.411765
265.440000 1.000001 0.411765 0.411765
265.445000 1.000001 0.411765 0.411765
265.450000 1.000001 0.411765 0.411765
265.455000 1.000001 0.411765 0.411765
265.460000 1.000001 0.411765 0.411765
265.465000 1.000001 0.411765 0.411765
265.470000 1.000001 0.411765 0.411765
265.475000 1.000001 0.411765 0.411765
265.480000 1.000001 0.411765 0.411765
265.485000 1.000001 0.411765 0.411765
265.490000 1.000001 0.411765 0.411765
265.495000 1.000001 0.411765 0.411765
265.500000 1.000001 0.411765 0.411765
265.505000 1.000001 0.411765 0.411765
265.510000 1.000001 0.411765 0.411765
265.515000 1.000001 0.411765 0.411765
265.520000 1.000001 0.411765 0.411765
265.525000 1.000001 0.411765 0.411765
265.530000 1.000001 0.411765 0.411765
265.535000 1.000001 0.411765 0.411765
265.540000 1.000001 0.411765 0.411765
265.545000 1.000001 0.411765 0.411765
265.550000 1.000001 0.411765 0.411765
265.555000 1.000001 0.411765 0.411765
265.560000 1.000001 0.411765 0.411765
265.565000 1.000001 0.411765 0.411765
265.570000 1.000001 0.411765 0.411765
265.575000 1.000001 0.411765 0.411765
265.580000 1.000001 0.411765 0.411765
265.585000 1.000001 0.411765 0.411765
265.590000 1.000001 0.411765 0.411765
265.595000 1.000001 0.411765 0.411765
265.600000 1.000001 0.411765 0.411765
265.605000 1.000001 0.411765 0.411765
265.610000 1.000001 0.411765 0.411765
265.615000 1.000001 0.411765 0.411765
265.620000 1.000001 0.411765 0.411765
265.625000 1.000001 0.411765 0.411765
265.630000 1.000001 0.411765 0.411765
265.635000 1.000001 0.411765 0.411765
265.640000 1.000001 0.411765 0.411765
265.645000 1.000001 0.411765 0.411765
265.650000 1.000001 0.411765 0.411765
265.655000 1.000001 0.411765 0.411765
265.660000 1.000001 0.411765 0.411765
265.665000 1.000001 0.411765 0.411765
265.670000 1.000001 0.411765 0.411765
265.675000 1.000001 0.411765 0.411765
265.680000 1.000001 0.411765 0.411765
265.685000 1.000001 0.411765 0.411765
265.690000 1.000001 0.411765 0.411765
265.695000 1.000001 0.411765 0.411765
265.700000 1.000001 0.411765 0.411765
265.705000 1.000001 0.411765 0.411765
265.710000 1.000001 0.411765 0.411765
265.715000 1.000001 0.411765 0.411765
265.720000 1.000001 0.411765 0.411765
265.725000 1.000001 0.411765 0.411765
265.730000 1.000001 0.411765 0.411765
265.735000 1.000001 0.411765 0.411765
265.740000 1.000001 0.411765 0.411765
