#time	prey_t	predator_t
2.030000 2.143502 1.619545
2.035000 2.143679 1.620471
2.040000 2.143856 1.621398
2.045000 2.144031 1.622326
2.050000 2.144206 1.623254
2.055000 2.144379 1.624183
2.060000 2.144552 1.625113
2.065000 2.144723 1.626043
2.070000 2.144894 1.626974
2.075000 2.145063 1.627906
2.080000 2.145232 1.628838
2.085000 2.145399 1.629771
2.090000 2.145566 1.630705
2.095000 2.145731 1.631639
2.100000 2.145896 1.632574
2.105000 2.146059 1.633510
2.110000 2.146222 1.634446
2.115000 2.146383 1.635383
2.120000 2.146544 1.636321
2.125000 2.146703 1.637259
2.130000 2.146862 1.638199
2.135000 2.147019 1.639138
2.140000 2.147175 1.640079
2.145000 2.147331 1.641020
2.150000 2.147485 1.641961
2.155000 2.147639 1.642904
2.160000 2.147791 1.643847
2.165000 2.147942 1.644791
2.170000 2.148092 1.645735
2.175000 2.148242 1.646680
2.180000 2.148390 1.647626
2.185000 2.148537 1.648572
2.190000 2.148683 1.649519
2.195000 2.148829 1.650467
2.200000 2.148973 1.651415
2.205000 2.149116 1.652364
2.210000 2.149258 1.653314
2.215000 2.149399 1.654264
2.220000 2.149539 1.655216
2.225000 2.149678 1.656167
2.230000 2.149816 1.657120
2.235000 2.149953 1.658073
2.240000 2.150089 1.659026
2.245000 2.150224 1.659981
2.250000 2.150358 1.660936
2.255000 2.150491 1.661891
2.260000 2.150622 1.662848
2.265000 2.150753 1.663805
2.270000 2.150883 1.664762
2.275000 2.151012 1.665721
2.280000 2.151139 1.666680
2.285000 2.151266 1.667639
2.290000 2.151391 1.668599
2.295000 2.151516 1.669560
2.300000 2.151640 1.670522
2.305000 2.151762 1.671484
2.310000 2.151883 1.672447
2.315000 2.152004 1.673411
2.320000 2.152123 1.674375
2.325000 2.152241 1.675340
2.330000 2.152359 1.676305
2.335000 2.152475 1.677271
2.340000 2.152590 1.678238
2.345000 2.152704 1.679206
2.350000 2.152817 1.680174
2.355000 2.152929 1.681143
2.360000 2.153040 1.682112
2.365000 2.153150 1.683082
2.370000 2.153259 1.684053
2.375000 2.153367 1.685024
2.380000 2.153473 1.685996
2.385000 2.153579 1.686969
2.390000 2.153684 1.687942
2.395000 2.153787 1.688916
2.400000 2.153890 1.689891
2.405000 2.153991 1.690866
2.410000 2.154092 1.691842
2.415000 2.154191 1.692819
2.420000 2.154290 1.693796
2.425000 2.154387 1.694774
2.430000 2.154483 1.695753
2.435000 2.154578 1.696732
2.440000 2.154672 1.697712
2.445000 2.154765 1.698692
2.450000 2.154857 1.699673
2.455000 2.154948 1.700655
2.460000 2.155038 1.701637
2.465000 2.155127 1.702620
2.470000 2.155214 1.703604
2.475000 2.155301 1.704588
2.480000 2.155386 1.705573
2.485000 2.155471 1.706559
2.490000 2.155554 1.707545
2.495000 2.155637 1.708532
2.500000 2.155718 1.709520
2.505000 2.155798 1.710508
2.510000 2.155877 1.711497
2.515000 2.155955 1.712486
2.520000 2.156032 1.713476
2.525000 2.156108 1.714467
2.530000 2.156183 1.715458
2.535000 2.156257 1.716450
2.540000 2.156330 1.717443
2.545000 2.156401 1.718436
2.550000 2.156472 1.719430
2.555000 2.156541 1.720425
2.560000 2.156610 1.721420
2.565000 2.156677 1.722416
2.570000 2.156743 1.723412
2.575000 2.156808 1.724409
2.580000 2.156872 1.725407
2.585000 2.156935 1.726405
2.590000 2.156997 1.727404
2.595000 2.157058 1.728404
2.600000 2.157118 1.729404
2.605000 2.157176 1.730405
2.610000 2.157234 1.731407
2.615000 2.157290 1.732409
2.620000 2.157346 1.733412
2.625000 2.157400 1.734415
2.630000 2.157453 1.735419
2.635000 2.157505 1.736424
2.640000 2.157557 1.737429
2.645000 2.157606 1.738435
2.650000 2.157655 1.739441
2.655000 2.157703 1.740449
2.660000 2.157750 1.741456
2.665000 2.157795 1.742465
2.670000 2.157840 1.743474
2.675000 2.157883 1.744483
2.680000 2.157926 1.745494
2.685000 2.157967 1.746505
2.690000 2.158007 1.747516
2.695000 2.158046 1.748528
2.700000 2.158084 1.749541
2.705000 2.158121 1.750554
2.710000 2.158157 1.751568
2.715000 2.158191 1.752583
2.720000 2.158225 1.753598
2.725000 2.158257 1.754614
2.730000 2.158289 1.755630
2.735000 2.158319 1.756647
2.740000 2.158348 1.757665
2.745000 2.158376 1.758683
2.750000 2.158403 1.759702
2.755000 2.158429 1.760722
2.760000 2.158454 1.761742
2.765000 2.158477 1.762763
2.770000 2.158500 1.763784
2.775000 2.158521 1.764806
2.780000 2.158541 1.765829
2.785000 2.158561 1.766852
2.790000 2.158579 1.767876
2.795000 2.158596 1.768900
2.800000 2.158612 1.769925
2.805000 2.158626 1.770951
2.810000 2.158640 1.771977
2.815000 2.158653 1.773004
2.820000 2.158664 1.774031
2.825000 2.158675 1.775059
2.830000 2.158684 1.776088
2.835000 2.158692 1.777117
2.840000 2.158699 1.778147
2.845000 2.158705 1.779178
2.850000 2.158710 1.780209
2.855000 2.158713 1.781240
2.860000 2.158716 1.782273
2.865000 2.158717 1.783306
2.870000 2.158718 1.784339
2.875000 2.158717 1.785373
2.880000 2.158715 1.786408
2.885000 2.158712 1.787443
2.890000 2.158708 1.788479
2.895000 2.158702 1.789515
2.900000 2.158696 1.790552
2.905000 2.158689 1.791590
2.910000 2.158680 1.792628
2.915000 2.158670 1.793667
2.920000 2.158659 1.794707
2.925000 2.158647 1.795747
2.930000 2.158634 1.796787
2.935000 2.158620 1.797828
2.940000 2.158605 1.798870
2.945000 2.158588 1.799913
2.950000 2.158571 1.800956
2.955000 2.158552 1.801999
2.960000 2.158532 1.803043
2.965000 2.158511 1.804088
2.970000 2.158489 1.805133
2.975000 2.158466 1.806179
2.980000 2.158442 1.807226
2.985000 2.158416 1.808273
2.990000 2.158390 1.809320
2.995000 2.158362 1.810369
3.000000 2.158333 1.811417
3.005000 2.158303 1.812467
3.010000 2.158272 1.813517
3.015000 2.158240 1.814567
3.020000 2.158206 1.815619
3.025000 2.158172 1.816670
3.030000 2.158136 1.817723
3.035000 2.158100 1.818775
3.040000 2.158062 1.819829
3.045000 2.158023 1.820883
3.050000 2.157982 1.821938
3.055000 2.157941 1.822993
3.060000 2.157899 1.824048
3.065000 2.157855 1.825105
3.070000 2.157811 1.826162
3.075000 2.157765 1.827219
3.080000 2.157718 1.828277
3.085000 2.157670 1.829336
