#time	prey_t	predator_t
2.200000 2.254485 1.607876
2.205000 2.254919 1.608651
2.210000 2.255352 1.609427
2.215000 2.255784 1.610203
2.220000 2.256215 1.610980
2.225000 2.256645 1.611757
2.230000 2.257075 1.612534
2.235000 2.257503 1.613312
2.240000 2.257931 1.614090
2.245000 2.258358 1.614868
2.250000 2.258785 1.615647
2.255000 2.259210 1.616426
2.260000 2.259635 1.617205
2.265000 2.260059 1.617985
2.270000 2.260482 1.618765
2.275000 2.260904 1.619546
2.280000 2.261326 1.620327
2.285000 2.261747 1.621108
2.290000 2.262167 1.621890
2.295000 2.262586 1.622672
2.300000 2.263004 1.623454
2.305000 2.263421 1.624237
2.310000 2.263838 1.625020
2.315000 2.264254 1.625804
2.320000 2.264669 1.626588
2.325000 2.265083 1.627372
2.330000 2.265497 1.628157
2.335000 2.265909 1.628942
2.340000 2.266321 1.629727
2.345000 2.266732 1.630513
2.350000 2.267142 1.631299
2.355000 2.267552 1.632085
2.360000 2.267960 1.632872
2.365000 2.268368 1.633660
2.370000 2.268775 1.634447
2.375000 2.269181 1.635235
2.380000 2.269586 1.636023
2.385000 2.269991 1.636812
2.390000 2.270394 1.637601
2.395000 2.270797 1.638391
2.400000 2.271199 1.639181
2.405000 2.271600 1.639971
2.410000 2.272000 1.640761
2.415000 2.272400 1.641552
2.420000 2.272798 1.642344
2.425000 2.273196 1.643135
2.430000 2.273593 1.643927
2.435000 2.273989 1.644720
2.440000 2.274385 1.645513
2.445000 2.274779 1.646306
2.450000 2.275173 1.647099
2.455000 2.275566 1.647893
2.460000 2.275958 1.648688
2.465000 2.276349 1.649482
2.470000 2.276739 1.650277
2.475000 2.277129 1.651073
2.480000 2.277517 1.651868
2.485000 2.277905 1.652665
2.490000 2.278292 1.653461
2.495000 2.278678 1.654258
2.500000 2.279063 1.655055
2.505000 2.279448 1.655853
2.510000 2.279831 1.656651
2.515000 2.280214 1.657450
2.520000 2.280596 1.658248
2.525000 2.280977 1.659047
2.530000 2.281357 1.659847
2.535000 2.281736 1.660647
2.540000 2.282115 1.661447
2.545000 2.282492 1.662248
2.550000 2.282869 1.663049
2.555000 2.283245 1.663850
2.560000 2.283620 1.664652
2.565000 2.283994 1.665454
2.570000 2.284368 1.666257
2.575000 2.284740 1.667060
2.580000 2.285112 1.667863
2.585000 2.285483 1.668667
2.590000 2.285853 1.669471
2.595000 2.286222 1.670275
2.600000 2.286590 1.671080
2.605000 2.286957 1.671885
2.610000 2.287324 1.672691
2.615000 2.287689 1.673497
2.620000 2.288054 1.674303
2.625000 2.288418 1.675110
2.630000 2.288781 1.675917
2.635000 2.289143 1.676724
2.640000 2.289505 1.677532
2.645000 2.289865 1.678341
2.650000 2.290224 1.679149
2.655000 2.290583 1.679958
2.660000 2.290941 1.680768
2.665000 2.291298 1.681577
2.670000 2.291654 1.682387
2.675000 2.292009 1.683198
2.680000 2.292364 1.684009
2.685000 2.292717 1.684820
2.690000 2.293070 1.685632
2.695000 2.293421 1.686444
2.700000 2.293772 1.687256
